event_index,run,group,eventno,stratum,ref_stave,ref_amp_adc
49,44,high_20nA,119,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1060.0
214,44,high_20nA,488,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,2235.5
238,44,high_20nA,532,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1115.5
629,44,high_20nA,1408,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1909.0
736,44,high_20nA,1634,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1238.5
787,44,high_20nA,1758,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1217.5
837,44,high_20nA,1873,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1328.5
906,44,high_20nA,2045,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1471.5
1026,44,high_20nA,2336,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,2365.0
1367,44,high_20nA,3110,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,2325.5
1374,44,high_20nA,3126,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1086.0
1453,44,high_20nA,3306,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1349.0
1496,44,high_20nA,3405,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1742.5
1555,44,high_20nA,3542,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1370.0
1696,44,high_20nA,3845,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1431.0
1779,44,high_20nA,4004,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,2030.5
1820,44,high_20nA,4088,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1626.5
1826,44,high_20nA,4098,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1295.0
1833,44,high_20nA,4115,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1098.0
1870,44,high_20nA,4193,amp_1000_2500|s16_large_lowering|p02_early_pathology,B2,1499.5
96,44,high_20nA,238,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,2062.5
141,44,high_20nA,334,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,1091.5
143,44,high_20nA,337,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,1379.0
216,44,high_20nA,492,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,2266.0
309,44,high_20nA,689,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,1761.5
314,44,high_20nA,703,amp_1000_2500|s16_mild_lowering|p02_broad_late,B2,2095.0
