event_id,pair,run,residual_ns,method,heldout_run
42:4436,B4-B6,42,-5.145932692527765,strict CFD20,42
42:4846,B4-B6,42,-5.227141562342638,strict CFD20,42
42:5183,B4-B6,42,-2.6133113684654248,strict CFD20,42
42:557,B4-B6,42,-5.8200287404060305,strict CFD20,42
42:5667,B4-B6,42,-3.9951280089616787,strict CFD20,42
42:6401,B4-B6,42,-6.193410414695741,strict CFD20,42
42:6851,B4-B6,42,-7.173470515251161,strict CFD20,42
42:7002,B4-B6,42,-2.81224157238006,strict CFD20,42
42:873,B4-B6,42,-6.427570390939707,strict CFD20,42
42:9021,B4-B6,42,-5.002105418086053,strict CFD20,42
42:9921,B4-B6,42,-1.1448177280426037,strict CFD20,42
42:9983,B4-B6,42,-3.774150866508478,strict CFD20,42
42:10191,B4-B8,42,-5.381807825446131,strict CFD20,42
42:1026,B4-B8,42,-6.897055721759784,strict CFD20,42
42:10657,B4-B8,42,-5.615794948220255,strict CFD20,42
42:10890,B4-B8,42,-5.958479410886767,strict CFD20,42
42:11263,B4-B8,42,-5.230502123862493,strict CFD20,42
42:1170,B4-B8,42,-5.31291446733475,strict CFD20,42
42:12097,B4-B8,42,-3.020573473453524,strict CFD20,42
42:12319,B4-B8,42,-4.109666115522373,strict CFD20,42
42:12816,B4-B8,42,-5.305148950695994,strict CFD20,42
42:13119,B4-B8,42,-2.0451082949638355,strict CFD20,42
42:13761,B4-B8,42,-2.5172483091354394,strict CFD20,42
42:14001,B4-B8,42,-5.806668615818026,strict CFD20,42
42:14021,B4-B8,42,-1.078879303216933,strict CFD20,42
42:14905,B4-B8,42,-4.874472088098528,strict CFD20,42
42:1500,B4-B8,42,-6.20671561072767,strict CFD20,42
42:15033,B4-B8,42,-3.4189870123863244,strict CFD20,42
42:15076,B4-B8,42,-6.656364864587786,strict CFD20,42
42:16086,B4-B8,42,-3.663961506366732,strict CFD20,42
42:16123,B4-B8,42,-4.098755634307864,strict CFD20,42
42:16305,B4-B8,42,-3.122897363185885,strict CFD20,42
42:1719,B4-B8,42,-4.33829299259186,strict CFD20,42
42:17856,B4-B8,42,-5.362058496952059,strict CFD20,42
42:1792,B4-B8,42,-2.885494447231295,strict CFD20,42
42:18142,B4-B8,42,-2.862801617860793,strict CFD20,42
42:1927,B4-B8,42,-3.4211575155258167,strict CFD20,42
42:19411,B4-B8,42,-7.177747554063799,strict CFD20,42
42:20372,B4-B8,42,-3.2458162968158746,strict CFD20,42
42:20511,B4-B8,42,-7.469339287757876,strict CFD20,42
42:20658,B4-B8,42,-3.404259300708773,strict CFD20,42
42:20903,B4-B8,42,-6.524592555046084,strict CFD20,42
42:21012,B4-B8,42,-2.1998041038513207,strict CFD20,42
42:21199,B4-B8,42,-3.6483658020496392,strict CFD20,42
42:22230,B4-B8,42,-2.535827076911925,strict CFD20,42
42:22307,B4-B8,42,-0.9841944419657835,strict CFD20,42
42:22649,B4-B8,42,-7.40453473377228,strict CFD20,42
42:22925,B4-B8,42,-3.5393906300067925,strict CFD20,42
42:2429,B4-B8,42,-3.9422376741766954,strict CFD20,42
42:24344,B4-B8,42,-5.69226256656647,strict CFD20,42
42:26038,B4-B8,42,-1.9104406152963627,strict CFD20,42
42:26794,B4-B8,42,-0.8607935075759876,strict CFD20,42
42:26929,B4-B8,42,-0.17137638378142128,strict CFD20,42
42:27290,B4-B8,42,-1.482734448194492,strict CFD20,42
42:28405,B4-B8,42,-3.890244244515884,strict CFD20,42
42:28810,B4-B8,42,-4.281574404716494,strict CFD20,42
42:28878,B4-B8,42,-6.404123037040222,strict CFD20,42
42:29338,B4-B8,42,-7.107444322586062,strict CFD20,42
42:29582,B4-B8,42,-3.2789345746040226,strict CFD20,42
42:29588,B4-B8,42,0.22691734981536982,strict CFD20,42
42:30318,B4-B8,42,-2.64793573963642,strict CFD20,42
42:31268,B4-B8,42,-3.6237161521911645,strict CFD20,42
42:31748,B4-B8,42,-3.5366298918724084,strict CFD20,42
42:31887,B4-B8,42,-3.6539231156110787,strict CFD20,42
42:32112,B4-B8,42,-4.461735105991352,strict CFD20,42
42:32704,B4-B8,42,-5.262080124497402,strict CFD20,42
42:32936,B4-B8,42,-3.122823900461185,strict CFD20,42
42:33796,B4-B8,42,-5.8432146077156055,strict CFD20,42
42:4436,B4-B8,42,-3.2386954789161564,strict CFD20,42
42:4846,B4-B8,42,-4.395771241664875,strict CFD20,42
42:5183,B4-B8,42,-5.458265161991118,strict CFD20,42
42:557,B4-B8,42,-6.328163660049441,strict CFD20,42
42:5667,B4-B8,42,-3.2396989976167703,strict CFD20,42
42:6401,B4-B8,42,-3.6687176589965844,strict CFD20,42
42:6851,B4-B8,42,-4.573087311267855,strict CFD20,42
42:7002,B4-B8,42,-0.204154915094378,strict CFD20,42
42:873,B4-B8,42,-6.669020569801319,strict CFD20,42
42:9021,B4-B8,42,-2.03177980232239,strict CFD20,42
42:9921,B4-B8,42,0.5307103033065808,strict CFD20,42
42:9983,B4-B8,42,-5.202737367630007,strict CFD20,42
42:10191,B6-B8,42,0.4659399060010827,strict CFD20,42
42:1026,B6-B8,42,-0.7911318125724733,strict CFD20,42
42:10657,B6-B8,42,0.624049272894851,strict CFD20,42
42:10890,B6-B8,42,-0.812860983848573,strict CFD20,42
42:11263,B6-B8,42,1.7575726141631662,strict CFD20,42
42:1170,B6-B8,42,1.5071598110198963,strict CFD20,42
42:12097,B6-B8,42,0.5903593120574939,strict CFD20,42
42:12319,B6-B8,42,2.1179853794574797,strict CFD20,42
42:12816,B6-B8,42,0.3960440722703922,strict CFD20,42
42:13119,B6-B8,42,0.35574082708359,strict CFD20,42
42:13761,B6-B8,42,1.0798156676292336,strict CFD20,42
42:14001,B6-B8,42,-0.12980844402314062,strict CFD20,42
42:14021,B6-B8,42,0.933797102928164,strict CFD20,42
42:14905,B6-B8,42,1.7312623975276864,strict CFD20,42
42:1500,B6-B8,42,0.35580995915829305,strict CFD20,42
42:15033,B6-B8,42,0.7729298291206348,strict CFD20,42
42:15076,B6-B8,42,-2.528852480888368,strict CFD20,42
42:16086,B6-B8,42,1.4124277648925698,strict CFD20,42
42:16123,B6-B8,42,0.5352470693588174,strict CFD20,42
42:16305,B6-B8,42,0.7788989362716663,strict CFD20,42
42:1719,B6-B8,42,2.899862122297286,strict CFD20,42
42:17856,B6-B8,42,-2.1989360036849988,strict CFD20,42
42:1792,B6-B8,42,1.8128094491958606,strict CFD20,42
42:18142,B6-B8,42,1.6905467627048516,strict CFD20,42
42:1927,B6-B8,42,0.8355256724581146,strict CFD20,42
42:19411,B6-B8,42,-1.2236946778893483,strict CFD20,42
42:20372,B6-B8,42,2.287952643394462,strict CFD20,42
42:20511,B6-B8,42,-2.2656438829898846,strict CFD20,42
42:20658,B6-B8,42,0.4538998422622669,strict CFD20,42
42:20903,B6-B8,42,0.12092773294448023,strict CFD20,42
42:21012,B6-B8,42,1.7580831465721118,strict CFD20,42
42:21199,B6-B8,42,0.9884854075908649,strict CFD20,42
42:22230,B6-B8,42,0.7884493885040307,strict CFD20,42
42:22307,B6-B8,42,1.349253695964805,strict CFD20,42
42:22649,B6-B8,42,-1.5738254370689404,strict CFD20,42
42:22925,B6-B8,42,2.933737975120536,strict CFD20,42
42:2429,B6-B8,42,0.1477164444923318,strict CFD20,42
42:24344,B6-B8,42,-0.4124022605419242,strict CFD20,42
42:26038,B6-B8,42,1.3867355552911782,strict CFD20,42
42:26794,B6-B8,42,0.47886167144775627,strict CFD20,42
42:26929,B6-B8,42,1.491688531398779,strict CFD20,42
42:27290,B6-B8,42,2.4492058572769224,strict CFD20,42
42:28405,B6-B8,42,1.9695679140687048,strict CFD20,42
42:28810,B6-B8,42,0.27657721614836817,strict CFD20,42
42:28878,B6-B8,42,-0.10259671644865875,strict CFD20,42
42:29338,B6-B8,42,-0.9228097977638328,strict CFD20,42
42:29582,B6-B8,42,-0.901751476764673,strict CFD20,42
42:29588,B6-B8,42,1.746039134025576,strict CFD20,42
42:30318,B6-B8,42,0.2558076796531701,strict CFD20,42
42:31268,B6-B8,42,1.4244401869773782,strict CFD20,42
42:31748,B6-B8,42,0.8063012776374805,strict CFD20,42
42:31887,B6-B8,42,1.806642231106757,strict CFD20,42
42:32112,B6-B8,42,-0.6760492506027163,strict CFD20,42
42:32704,B6-B8,42,0.21997731602192516,strict CFD20,42
42:32936,B6-B8,42,1.517430287361151,strict CFD20,42
42:33796,B6-B8,42,0.33210386013984916,strict CFD20,42
42:4436,B6-B8,42,1.9072372136116087,strict CFD20,42
42:4846,B6-B8,42,0.8313703206777632,strict CFD20,42
42:5183,B6-B8,42,-2.8449537935256934,strict CFD20,42
42:557,B6-B8,42,-0.5081349196434104,strict CFD20,42
42:5667,B6-B8,42,0.7554290113449085,strict CFD20,42
42:6401,B6-B8,42,2.5246927556991565,strict CFD20,42
42:6851,B6-B8,42,2.6003832039833057,strict CFD20,42
42:7002,B6-B8,42,2.608086657285682,strict CFD20,42
42:873,B6-B8,42,-0.24145017886161213,strict CFD20,42
42:9021,B6-B8,42,2.970325615763663,strict CFD20,42
42:9921,B6-B8,42,1.6755280313491845,strict CFD20,42
42:9983,B6-B8,42,-1.4285865011215293,strict CFD20,42
42:10191,B4-B6,42,2.4542337176799833,strict traditional hand-shape ridge,42
42:1026,B4-B6,42,1.2241525468826353,strict traditional hand-shape ridge,42
42:10657,B4-B6,42,0.8522416172027647,strict traditional hand-shape ridge,42
42:10890,B4-B6,42,0.8887086627483356,strict traditional hand-shape ridge,42
42:11263,B4-B6,42,-1.3033968987464846,strict traditional hand-shape ridge,42
42:1170,B4-B6,42,0.24393586492538333,strict traditional hand-shape ridge,42
42:12097,B4-B6,42,4.100939553737639,strict traditional hand-shape ridge,42
42:12319,B4-B6,42,1.1609929618835508,strict traditional hand-shape ridge,42
42:12816,B4-B6,42,1.1769648311138141,strict traditional hand-shape ridge,42
42:13119,B4-B6,42,3.213552933692931,strict traditional hand-shape ridge,42
42:13761,B4-B6,42,3.3870418486595213,strict traditional hand-shape ridge,42
42:14001,B4-B6,42,1.359076422214514,strict traditional hand-shape ridge,42
42:14021,B4-B6,42,4.064488243818282,strict traditional hand-shape ridge,42
42:14905,B4-B6,42,1.3325716075897276,strict traditional hand-shape ridge,42
42:1500,B4-B6,42,0.8229479198753893,strict traditional hand-shape ridge,42
42:15033,B4-B6,42,2.605158191680907,strict traditional hand-shape ridge,42
42:15076,B4-B6,42,2.5544965980052936,strict traditional hand-shape ridge,42
42:16086,B4-B6,42,2.244082730770117,strict traditional hand-shape ridge,42
42:16123,B4-B6,42,1.855065089225775,strict traditional hand-shape ridge,42
42:16305,B4-B6,42,3.4897087035179126,strict traditional hand-shape ridge,42
42:1719,B4-B6,42,-0.13123582625389218,strict traditional hand-shape ridge,42
42:17856,B4-B6,42,4.038936537265776,strict traditional hand-shape ridge,42
42:1792,B4-B6,42,2.99424986219406,strict traditional hand-shape ridge,42
42:18142,B4-B6,42,2.5032757935523975,strict traditional hand-shape ridge,42
42:1927,B4-B6,42,2.429573459126054,strict traditional hand-shape ridge,42
42:19411,B4-B6,42,0.4563053143620479,strict traditional hand-shape ridge,42
42:20372,B4-B6,42,1.3331212518215239,strict traditional hand-shape ridge,42
42:20511,B4-B6,42,0.7855173466205585,strict traditional hand-shape ridge,42
42:20658,B4-B6,42,2.7000176129341114,strict traditional hand-shape ridge,42
42:20903,B4-B6,42,0.3332509217262327,strict traditional hand-shape ridge,42
42:21012,B4-B6,42,3.4908241448402393,strict traditional hand-shape ridge,42
42:21199,B4-B6,42,3.0562063274383533,strict traditional hand-shape ridge,42
42:22230,B4-B6,42,3.4675655183792102,strict traditional hand-shape ridge,42
42:22307,B4-B6,42,4.021340642281814,strict traditional hand-shape ridge,42
42:22649,B4-B6,42,2.169811647891997,strict traditional hand-shape ridge,42
42:22925,B4-B6,42,0.658406209707266,strict traditional hand-shape ridge,42
42:2429,B4-B6,42,2.5667123985886633,strict traditional hand-shape ridge,42
42:24344,B4-B6,42,1.8613447663784086,strict traditional hand-shape ridge,42
42:26038,B4-B6,42,2.9121803758144367,strict traditional hand-shape ridge,42
42:26794,B4-B6,42,5.954574090003966,strict traditional hand-shape ridge,42
42:26929,B4-B6,42,5.147220891475683,strict traditional hand-shape ridge,42
42:27290,B4-B6,42,3.093261015176779,strict traditional hand-shape ridge,42
42:28405,B4-B6,42,1.5658260402679502,strict traditional hand-shape ridge,42
42:28810,B4-B6,42,2.328320842742926,strict traditional hand-shape ridge,42
42:28878,B4-B6,42,1.3573016995042622,strict traditional hand-shape ridge,42
42:29338,B4-B6,42,0.5610427079200804,strict traditional hand-shape ridge,42
42:29582,B4-B6,42,5.139217477798468,strict traditional hand-shape ridge,42
42:29588,B4-B6,42,5.64754233932495,strict traditional hand-shape ridge,42
42:30318,B4-B6,42,3.5302530196905124,strict traditional hand-shape ridge,42
42:31268,B4-B6,42,2.1241604504585325,strict traditional hand-shape ridge,42
42:31748,B4-B6,42,3.267573219299315,strict traditional hand-shape ridge,42
42:31887,B4-B6,42,1.2079529581069934,strict traditional hand-shape ridge,42
42:32112,B4-B6,42,3.725488823413855,strict traditional hand-shape ridge,42
42:32704,B4-B6,42,2.0256337044239103,strict traditional hand-shape ridge,42
42:32936,B4-B6,42,2.421740841627127,strict traditional hand-shape ridge,42
42:33796,B4-B6,42,1.5179822561740863,strict traditional hand-shape ridge,42
42:4436,B4-B6,42,2.43128870105744,strict traditional hand-shape ridge,42
42:4846,B4-B6,42,1.799258288502699,strict traditional hand-shape ridge,42
42:5183,B4-B6,42,3.1182882306575763,strict traditional hand-shape ridge,42
42:557,B4-B6,42,2.0320904669761717,strict traditional hand-shape ridge,42
42:5667,B4-B6,42,2.3951479462385166,strict traditional hand-shape ridge,42
42:6401,B4-B6,42,0.09859727001190066,strict traditional hand-shape ridge,42
42:6851,B4-B6,42,0.3112976369857776,strict traditional hand-shape ridge,42
42:7002,B4-B6,42,3.5102419672012317,strict traditional hand-shape ridge,42
42:873,B4-B6,42,0.814658355474478,strict traditional hand-shape ridge,42
42:9021,B4-B6,42,1.9541318980455387,strict traditional hand-shape ridge,42
42:9921,B4-B6,42,6.838653188705445,strict traditional hand-shape ridge,42
42:9983,B4-B6,42,3.1914169607162535,strict traditional hand-shape ridge,42
42:10191,B4-B8,42,2.5923685814142203,strict traditional hand-shape ridge,42
42:1026,B4-B8,42,0.9054368968010067,strict traditional hand-shape ridge,42
42:10657,B4-B8,42,1.5071851695775962,strict traditional hand-shape ridge,42
42:10890,B4-B8,42,1.4290943081378913,strict traditional hand-shape ridge,42
42:11263,B4-B8,42,2.771807913750422,strict traditional hand-shape ridge,42
42:1170,B4-B8,42,0.39439442110061407,strict traditional hand-shape ridge,42
42:12097,B4-B8,42,3.6432911391258216,strict traditional hand-shape ridge,42
42:12319,B4-B8,42,3.462350123643887,strict traditional hand-shape ridge,42
42:12816,B4-B8,42,0.8052264536619163,strict traditional hand-shape ridge,42
42:13119,B4-B8,42,2.841022961854936,strict traditional hand-shape ridge,42
42:13761,B4-B8,42,4.546180092811582,strict traditional hand-shape ridge,42
42:14001,B4-B8,42,1.7331530089378333,strict traditional hand-shape ridge,42
42:14021,B4-B8,42,3.3798797364234936,strict traditional hand-shape ridge,42
42:14905,B4-B8,42,2.7409730489253974,strict traditional hand-shape ridge,42
42:1500,B4-B8,42,2.3436817853599763,strict traditional hand-shape ridge,42
42:15033,B4-B8,42,2.682429217815397,strict traditional hand-shape ridge,42
42:15076,B4-B8,42,-0.20627087998390436,strict traditional hand-shape ridge,42
42:16086,B4-B8,42,3.4903718466758704,strict traditional hand-shape ridge,42
42:16123,B4-B8,42,2.5117063159942603,strict traditional hand-shape ridge,42
42:16305,B4-B8,42,3.5034708018302894,strict traditional hand-shape ridge,42
42:1719,B4-B8,42,1.8348933095931983,strict traditional hand-shape ridge,42
42:17856,B4-B8,42,1.7720901007652259,strict traditional hand-shape ridge,42
42:1792,B4-B8,42,2.9823688502311683,strict traditional hand-shape ridge,42
42:18142,B4-B8,42,1.3636999363899243,strict traditional hand-shape ridge,42
42:1927,B4-B8,42,0.32762047004699824,strict traditional hand-shape ridge,42
42:19411,B4-B8,42,-0.7794535820484185,strict traditional hand-shape ridge,42
42:20372,B4-B8,42,3.2272528941631293,strict traditional hand-shape ridge,42
42:20511,B4-B8,42,0.0893960828781104,strict traditional hand-shape ridge,42
42:20658,B4-B8,42,2.1819588179588294,strict traditional hand-shape ridge,42
42:20903,B4-B8,42,1.012392365455625,strict traditional hand-shape ridge,42
42:21012,B4-B8,42,4.095928871154783,strict traditional hand-shape ridge,42
42:21199,B4-B8,42,2.917082124471662,strict traditional hand-shape ridge,42
42:22230,B4-B8,42,3.4225152368545544,strict traditional hand-shape ridge,42
42:22307,B4-B8,42,5.374446705647742,strict traditional hand-shape ridge,42
42:22649,B4-B8,42,0.2835670347213757,strict traditional hand-shape ridge,42
42:22925,B4-B8,42,3.88195555758476,strict traditional hand-shape ridge,42
42:2429,B4-B8,42,2.8516291986107802,strict traditional hand-shape ridge,42
42:24344,B4-B8,42,1.3710902566909766,strict traditional hand-shape ridge,42
42:26038,B4-B8,42,4.127678581595422,strict traditional hand-shape ridge,42
42:26794,B4-B8,42,7.1305862302780145,strict traditional hand-shape ridge,42
42:26929,B4-B8,42,6.278516613960278,strict traditional hand-shape ridge,42
42:27290,B4-B8,42,5.710358613252652,strict traditional hand-shape ridge,42
42:28405,B4-B8,42,4.846000910818589,strict traditional hand-shape ridge,42
42:28810,B4-B8,42,2.8965953226089454,strict traditional hand-shape ridge,42
42:28878,B4-B8,42,1.7191329310536503,strict traditional hand-shape ridge,42
42:29338,B4-B8,42,-0.6340725784301782,strict traditional hand-shape ridge,42
42:29582,B4-B8,42,4.117151402950299,strict traditional hand-shape ridge,42
42:29588,B4-B8,42,8.350177847862243,strict traditional hand-shape ridge,42
42:30318,B4-B8,42,4.049652465701104,strict traditional hand-shape ridge,42
42:31268,B4-B8,42,3.168157064437864,strict traditional hand-shape ridge,42
42:31748,B4-B8,42,3.07000162553787,strict traditional hand-shape ridge,42
42:31887,B4-B8,42,1.5100455666780448,strict traditional hand-shape ridge,42
42:32112,B4-B8,42,2.9781719679832577,strict traditional hand-shape ridge,42
42:32704,B4-B8,42,2.9496677602529644,strict traditional hand-shape ridge,42
42:32936,B4-B8,42,4.06016617369653,strict traditional hand-shape ridge,42
42:33796,B4-B8,42,-0.044755912303923395,strict traditional hand-shape ridge,42
42:4436,B4-B8,42,3.9060069556236385,strict traditional hand-shape ridge,42
42:4846,B4-B8,42,2.8653009171485877,strict traditional hand-shape ridge,42
42:5183,B4-B8,42,2.5787283415794384,strict traditional hand-shape ridge,42
42:557,B4-B8,42,2.1218616600036597,strict traditional hand-shape ridge,42
42:5667,B4-B8,42,3.7913018549680686,strict traditional hand-shape ridge,42
42:6401,B4-B8,42,2.0005437965393043,strict traditional hand-shape ridge,42
42:6851,B4-B8,42,1.4782265658378577,strict traditional hand-shape ridge,42
42:7002,B4-B8,42,5.771986537694929,strict traditional hand-shape ridge,42
42:873,B4-B8,42,0.8148730630874752,strict traditional hand-shape ridge,42
42:9021,B4-B8,42,2.417959296226499,strict traditional hand-shape ridge,42
42:9921,B4-B8,42,8.902824961662292,strict traditional hand-shape ridge,42
42:9983,B4-B8,42,2.040768110275266,strict traditional hand-shape ridge,42
42:10191,B6-B8,42,0.138134863734237,strict traditional hand-shape ridge,42
42:1026,B6-B8,42,-0.3187156500816286,strict traditional hand-shape ridge,42
42:10657,B6-B8,42,0.6549435523748315,strict traditional hand-shape ridge,42
42:10890,B6-B8,42,0.5403856453895557,strict traditional hand-shape ridge,42
42:11263,B6-B8,42,4.0752048124969065,strict traditional hand-shape ridge,42
42:1170,B6-B8,42,0.15045855617523074,strict traditional hand-shape ridge,42
42:12097,B6-B8,42,-0.4576484146118176,strict traditional hand-shape ridge,42
42:12319,B6-B8,42,2.301357161760336,strict traditional hand-shape ridge,42
42:12816,B6-B8,42,-0.37173837745189786,strict traditional hand-shape ridge,42
42:13119,B6-B8,42,-0.3725299718379951,strict traditional hand-shape ridge,42
42:13761,B6-B8,42,1.1591382441520608,strict traditional hand-shape ridge,42
42:14001,B6-B8,42,0.37407658672331934,strict traditional hand-shape ridge,42
42:14021,B6-B8,42,-0.6846085073947883,strict traditional hand-shape ridge,42
42:14905,B6-B8,42,1.4084014413356698,strict traditional hand-shape ridge,42
42:1500,B6-B8,42,1.520733865484587,strict traditional hand-shape ridge,42
42:15033,B6-B8,42,0.07727102613448977,strict traditional hand-shape ridge,42
42:15076,B6-B8,42,-2.760767477989198,strict traditional hand-shape ridge,42
42:16086,B6-B8,42,1.2462891159057534,strict traditional hand-shape ridge,42
42:16123,B6-B8,42,0.6566412267684854,strict traditional hand-shape ridge,42
42:16305,B6-B8,42,0.013762098312376736,strict traditional hand-shape ridge,42
42:1719,B6-B8,42,1.9661291358470905,strict traditional hand-shape ridge,42
42:17856,B6-B8,42,-2.2668464365005505,strict traditional hand-shape ridge,42
42:1792,B6-B8,42,-0.011881011962891819,strict traditional hand-shape ridge,42
42:18142,B6-B8,42,-1.1395758571624732,strict traditional hand-shape ridge,42
42:1927,B6-B8,42,-2.101952989079056,strict traditional hand-shape ridge,42
42:19411,B6-B8,42,-1.2357588964104664,strict traditional hand-shape ridge,42
42:20372,B6-B8,42,1.8941316423416055,strict traditional hand-shape ridge,42
42:20511,B6-B8,42,-0.6961212637424481,strict traditional hand-shape ridge,42
42:20658,B6-B8,42,-0.518058794975282,strict traditional hand-shape ridge,42
42:20903,B6-B8,42,0.6791414437293923,strict traditional hand-shape ridge,42
42:21012,B6-B8,42,0.6051047263145435,strict traditional hand-shape ridge,42
42:21199,B6-B8,42,-0.13912420296669126,strict traditional hand-shape ridge,42
42:22230,B6-B8,42,-0.045050281524655844,strict traditional hand-shape ridge,42
42:22307,B6-B8,42,1.353106063365928,strict traditional hand-shape ridge,42
42:22649,B6-B8,42,-1.8862446131706214,strict traditional hand-shape ridge,42
42:22925,B6-B8,42,3.223549347877494,strict traditional hand-shape ridge,42
42:2429,B6-B8,42,0.28491680002211695,strict traditional hand-shape ridge,42
42:24344,B6-B8,42,-0.490254509687432,strict traditional hand-shape ridge,42
42:26038,B6-B8,42,1.2154982057809853,strict traditional hand-shape ridge,42
42:26794,B6-B8,42,1.1760121402740484,strict traditional hand-shape ridge,42
42:26929,B6-B8,42,1.1312957224845945,strict traditional hand-shape ridge,42
42:27290,B6-B8,42,2.6170975980758726,strict traditional hand-shape ridge,42
42:28405,B6-B8,42,3.2801748705506384,strict traditional hand-shape ridge,42
42:28810,B6-B8,42,0.5682744798660195,strict traditional hand-shape ridge,42
42:28878,B6-B8,42,0.3618312315493881,strict traditional hand-shape ridge,42
42:29338,B6-B8,42,-1.1951152863502585,strict traditional hand-shape ridge,42
42:29582,B6-B8,42,-1.0220660748481691,strict traditional hand-shape ridge,42
42:29588,B6-B8,42,2.702635508537293,strict traditional hand-shape ridge,42
42:30318,B6-B8,42,0.519399446010592,strict traditional hand-shape ridge,42
42:31268,B6-B8,42,1.0439966139793313,strict traditional hand-shape ridge,42
42:31748,B6-B8,42,-0.19757159376144529,strict traditional hand-shape ridge,42
42:31887,B6-B8,42,0.30209260857105136,strict traditional hand-shape ridge,42
42:32112,B6-B8,42,-0.7473168554305971,strict traditional hand-shape ridge,42
42:32704,B6-B8,42,0.9240340558290541,strict traditional hand-shape ridge,42
42:32936,B6-B8,42,1.6384253320694029,strict traditional hand-shape ridge,42
42:33796,B6-B8,42,-1.5627381684780097,strict traditional hand-shape ridge,42
42:4436,B6-B8,42,1.4747182545661985,strict traditional hand-shape ridge,42
42:4846,B6-B8,42,1.0660426286458886,strict traditional hand-shape ridge,42
42:5183,B6-B8,42,-0.5395598890781379,strict traditional hand-shape ridge,42
42:557,B6-B8,42,0.08977119302748804,strict traditional hand-shape ridge,42
42:5667,B6-B8,42,1.396153908729552,strict traditional hand-shape ridge,42
42:6401,B6-B8,42,1.9019465265274036,strict traditional hand-shape ridge,42
42:6851,B6-B8,42,1.16692892885208,strict traditional hand-shape ridge,42
42:7002,B6-B8,42,2.261744570493697,strict traditional hand-shape ridge,42
