path,sha256
reports/issue_2378_s06_resolution_amplitude_energy_timescale/pooled_method_summary.csv,dee36ff12b49fea38572f0f917197574e36a310d06f34e3e6e3f5b7272713fb9
reports/issue_2378_s06_resolution_amplitude_energy_timescale/per_run_bootstrap_summary.csv,0dcba80880883920919af86edb18095b1b2173d7a0196834c40245fd9ca47786
reports/issue_2378_s06_resolution_amplitude_energy_timescale/amplitude_charge_support_summary.csv,24e097714ea8c897c6b6c2018c4c2fc3633d46384772279943ed325eb47b4a65
reports/issue_2378_s06_resolution_amplitude_energy_timescale/amplitude_charge_delta_vs_traditional.csv,b13d895407bc52cb657469a9bc956a3609281f9743ec4d27e1c39c2341cb9265
reports/issue_2378_s06_resolution_amplitude_energy_timescale/monotonicity_audit.csv,fc2aa5964c7a20f83be725110f2b7fc78d5e5757046cddbd45b5018b1b3148f9
reports/issue_2378_s06_resolution_amplitude_energy_timescale/action_band_composition.csv,05316fdc459d1be042701200227d90f23b6869b3d38cceba806fe960e1088b81
reports/issue_2378_s06_resolution_amplitude_energy_timescale/action_band_summary.csv,dc156ec8acd589a9604ce0afa777db2ac26b06298771baa1b873621fbfd721ef
reports/issue_2378_s06_resolution_amplitude_energy_timescale/sentinel_checks.csv,5cafebc74409c5cd5309b2df63a37713c5fb8e446e1faac96ee6735debdf6389
reports/issue_2378_s06_resolution_amplitude_energy_timescale/leakage_checks.csv,422761960a0baa5d43eace66aabbd99fc71a67ad34502aae6b0ca76553246e9d
reports/issue_2378_s06_resolution_amplitude_energy_timescale/s03a_reproduction_benchmark.csv,c78320f7eb801a3c605d26e6fa7b3a2513d5c633aa2226da0dfc886c913d0b19
reports/issue_2378_s06_resolution_amplitude_energy_timescale/pair_residual_rows_with_pulls.csv.gz,e1e7640880c70e23dc50e03eb8411d99f115a78efe69676595444397c051d06b
reports/issue_2378_s06_resolution_amplitude_energy_timescale/source_benchmark_rows.json,b6a773147b52666ccc95ec76351ee4ecd6403bf6d034cac0fd22ff99d4d0a623
