feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B8_peak_sample,0.6501372364228656,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B8_area_over_amp,0.9716635412568096,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B8_template_sse,0.22615368195838942,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B4_run_z1,-0.03471943208053446,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B6_run_z1,-0.013459416709329824,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B8_run_z1,0.022957743381764237,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B4_run_z2,-0.1397396403203924,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B6_run_z2,0.03307702184727093,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
B8_run_z2,0.027384628870624633,s02d_global_timewalk_drift2,template_phase,2,9171,2289,59
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_intercept,-11.456895487881736,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_log_amp,-56.53654346029179,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_log_amp2,19.18740868980966,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_inv_amp,-4.314581877171137,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_peak_sample,0.679932452742362,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_area_over_amp,2.8846263936613554,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B4_template_sse,0.6658318978637692,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_intercept,2.953313904286561,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_log_amp,-67.87667092454883,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_log_amp2,22.08075110319838,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_inv_amp,-2.067829095080187,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_peak_sample,-0.4353764713506102,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_area_over_amp,-0.7998958689574226,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B6_template_sse,0.07459833347475138,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_intercept,8.503581061622974,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_log_amp,-70.60312815675542,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_log_amp2,19.44531346938976,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_inv_amp,-2.7887452586250197,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_peak_sample,-0.4177760431954424,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_area_over_amp,-1.0216329987364643,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
B8_template_sse,0.11660843804411669,s02d_binned_timewalk_drift0,s02b_template,0,9036,2424,60
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_intercept,-10.978143935656625,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_log_amp,-57.15863363519261,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_log_amp2,19.466538221963027,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_inv_amp,-4.327735570897468,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_peak_sample,0.6766471294280438,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_area_over_amp,2.880999398109676,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_template_sse,0.6644739488139172,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_intercept,3.0777503489559326,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_log_amp,-67.88965525378433,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_log_amp2,22.07845810565181,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_inv_amp,-2.069250111855655,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_peak_sample,-0.4354090719570526,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_area_over_amp,-0.7984080524702927,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_template_sse,0.0748108909655749,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_intercept,7.900393045462833,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_log_amp,-69.37108894366604,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_log_amp2,18.90704766026671,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_inv_amp,-2.7697088340123077,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_peak_sample,-0.41840080192168905,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_area_over_amp,-1.027816749531403,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_template_sse,0.11622782202389263,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B4_run_z1,0.047098512770547905,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B6_run_z1,0.005091923944417284,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
B8_run_z1,-0.03813553642735201,s02d_binned_timewalk_drift1,s02b_template,1,9036,2424,60
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_intercept,-10.353283899952837,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_log_amp,-58.625424416531146,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_log_amp2,20.169159099520773,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_inv_amp,-4.321565347592272,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_peak_sample,0.6965587772238091,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_area_over_amp,2.8515606785392764,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_template_sse,0.651304516040239,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_intercept,2.8608916713223276,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_log_amp,-67.85806757061552,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_log_amp2,22.078102192400607,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_inv_amp,-2.0717182861497023,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_peak_sample,-0.4401963621994424,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_area_over_amp,-0.7957002056035546,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_template_sse,0.07563473681236041,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_intercept,7.492391660708279,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_log_amp,-68.99727746960684,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_log_amp2,18.753168091951704,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_inv_amp,-2.7680564170794724,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_peak_sample,-0.4297619654448834,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_area_over_amp,-1.0329068643886998,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_template_sse,0.11464472666215295,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_run_z1,0.026389599097429245,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_run_z1,0.010160586973684502,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_run_z1,-0.02541711936746692,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_run_z2,-0.06935301539658809,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_run_z2,0.01723894670300662,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_run_z2,0.042963188199862994,s02d_binned_timewalk_drift2,s02b_template,2,9036,2424,60
intercept,0.0,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_intercept,70.96557383789877,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_log_amp,-234.60420224201403,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_log_amp2,120.28887501640433,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_inv_amp,0.1171135618668351,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_peak_sample,0.4538410045123929,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_area_over_amp,-0.46172370502258886,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_template_sse,-0.31915798408299745,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_intercept,-28.168440435022415,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_log_amp,-16.037102928238518,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_log_amp2,4.7095098652124765,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_inv_amp,-0.8283818199120514,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_peak_sample,0.22235984416732912,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_area_over_amp,-0.43438538007246397,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_template_sse,-0.13216888486508158,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_intercept,-42.797137655667164,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_log_amp,21.930722931867376,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_log_amp2,-20.846127740697323,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_inv_amp,-1.4732411326888246,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_peak_sample,0.7275417103977092,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_area_over_amp,1.2739879042982012,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_template_sse,0.29661445272551706,s02d_global_timewalk_drift0,template_phase,0,9036,2424,60
intercept,0.0,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_intercept,71.08700738273029,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_log_amp,-234.80052072246207,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_log_amp2,120.37690303725796,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_inv_amp,0.11300651229997721,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_peak_sample,0.4528518735728731,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_area_over_amp,-0.46281370607838135,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_template_sse,-0.31956539931822847,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_intercept,-28.193127489625503,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_log_amp,-15.996898990059087,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_log_amp2,4.6978037402372745,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_inv_amp,-0.8268367721160934,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_peak_sample,0.22238436552204688,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_area_over_amp,-0.4355376118872696,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_template_sse,-0.13233328378952736,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_intercept,-42.89388415045156,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_log_amp,22.1063586316724,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_log_amp2,-20.92280118187839,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_inv_amp,-1.4705180647049327,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_peak_sample,0.727451754086194,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_area_over_amp,1.2730938269131944,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_template_sse,0.2965599538388044,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_run_z1,0.014174398725837777,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_run_z1,-0.0039431257214504935,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_run_z1,-0.005539165945815133,s02d_global_timewalk_drift1,template_phase,1,9036,2424,60
intercept,0.0,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_intercept,72.91011866370464,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_log_amp,-239.4214904110921,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_log_amp2,122.58859757463765,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_inv_amp,0.13142136408268376,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_peak_sample,0.5149018341665373,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_area_over_amp,-0.5545473527761152,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_template_sse,-0.3605993947331446,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_intercept,-28.99169854173116,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_log_amp,-15.951160961687572,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_log_amp2,4.720141603278002,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_inv_amp,-0.8352803807992714,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_peak_sample,0.20750807381927075,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_area_over_amp,-0.4271222024144605,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_template_sse,-0.12977335069233648,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_intercept,-43.91842445881516,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_log_amp,22.602231725877665,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_log_amp2,-21.121477949941784,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_inv_amp,-1.4693607782122788,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_peak_sample,0.7085894904756207,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_area_over_amp,1.2647854427628644,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_template_sse,0.2939572325340165,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_run_z1,-0.05036223381584292,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_run_z1,0.011808979215392736,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_run_z1,0.01561083404205534,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_run_z2,-0.21613012382773572,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_run_z2,0.05357379258768658,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_run_z2,0.07144241491037623,s02d_global_timewalk_drift2,template_phase,2,9036,2424,60
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_intercept,-52.52639052222761,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_log_amp,78.53629399899383,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_log_amp2,-47.46341149672062,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_inv_amp,-4.775835199568188,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_peak_sample,0.6324572814354291,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_area_over_amp,3.655759481497438,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_template_sse,0.9795155660993096,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_intercept,18.045925294246786,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_log_amp,-40.20592305434666,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_log_amp2,7.909732194403187,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_inv_amp,-1.7811311423213392,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_peak_sample,-0.7958373544738381,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_area_over_amp,-0.9735513432562896,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_template_sse,0.14880609067516043,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_intercept,34.480464766467804,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_log_amp,-62.419893426246,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_log_amp2,15.006649341344216,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_inv_amp,-2.948288170095697,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_peak_sample,-0.8336188441200176,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_area_over_amp,-1.8337445126098377,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_template_sse,0.058846351785989695,s02d_binned_timewalk_drift0,s02b_template,0,8661,2799,61
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_intercept,-52.47091338857253,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_log_amp,78.7853959046267,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_log_amp2,-47.5013752526046,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_inv_amp,-4.773103106467184,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_peak_sample,0.6259281714071786,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_area_over_amp,3.645530001563939,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_template_sse,0.9775869078155628,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_intercept,18.242420238756807,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_log_amp,-40.12647659424161,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_log_amp2,7.8745209786017,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_inv_amp,-1.7799416851947105,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_peak_sample,-0.7958686572859298,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_area_over_amp,-0.9732237814507088,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_template_sse,0.14887599294409806,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_intercept,34.22849266887509,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_log_amp,-61.516012615991414,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_log_amp2,14.586296057826761,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_inv_amp,-2.9384336613835313,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_peak_sample,-0.8336112289301878,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_area_over_amp,-1.8379812872736148,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_template_sse,0.05831818149086172,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_run_z1,0.05371160626637199,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_run_z1,0.0008540534040151328,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_run_z1,-0.02372751798580138,s02d_binned_timewalk_drift1,s02b_template,1,8661,2799,61
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_intercept,-52.76001206485549,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_log_amp,79.4617672176305,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_log_amp2,-47.78425422793315,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_inv_amp,-4.7713167444502895,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_peak_sample,0.6181287971668262,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_area_over_amp,3.6391606087570127,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_template_sse,0.9767239650497821,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_intercept,18.567944283181056,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_log_amp,-40.398292211319145,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_log_amp2,7.942689289124695,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_inv_amp,-1.782311679397171,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_peak_sample,-0.7854570587579427,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_area_over_amp,-0.9711359556183496,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_template_sse,0.14908549857684192,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_intercept,34.19206728634833,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_log_amp,-61.33399300251292,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_log_amp2,14.535930393256473,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_inv_amp,-2.9350088807759787,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_peak_sample,-0.8450675628327494,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_area_over_amp,-1.8442990137282564,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_template_sse,0.05669948360808204,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_run_z1,0.05611087851496781,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_run_z1,-0.0027185190194457644,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_run_z1,-0.019930377721371788,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_run_z2,0.02325761823559173,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_run_z2,-0.03757010351399407,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_run_z2,0.042302218483637626,s02d_binned_timewalk_drift2,s02b_template,2,8661,2799,61
intercept,0.0,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_intercept,56.676829071283116,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_log_amp,-177.39566813898352,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_log_amp2,92.38976417782293,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_inv_amp,0.38257880570776326,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_peak_sample,0.5951769267894199,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_area_over_amp,-1.0431686492854484,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_template_sse,-0.5313710750968524,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_intercept,-30.990621771620685,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_log_amp,19.395963769818753,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_log_amp2,-13.415230758543554,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_inv_amp,-0.8369900469539434,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_peak_sample,0.17255735485045023,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_area_over_amp,0.15665128166009606,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_template_sse,0.04633796058519331,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_intercept,-25.686203596303276,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_log_amp,17.651634989050596,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_log_amp2,-18.365790760285087,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_inv_amp,-1.5235243052981164,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_peak_sample,0.6984172227932339,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_area_over_amp,1.146260992794192,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_template_sse,0.2244904831470627,s02d_global_timewalk_drift0,template_phase,0,8661,2799,61
intercept,0.0,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_intercept,56.690640600105986,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_log_amp,-177.3387699696334,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_log_amp2,92.3809512065022,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_inv_amp,0.3832054462027382,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_peak_sample,0.5936984252781986,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_area_over_amp,-1.0454852395627119,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_template_sse,-0.5318079007143501,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_intercept,-30.962148232732837,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_log_amp,19.459612929326006,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_log_amp2,-13.449158473014455,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_inv_amp,-0.8363200982043326,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_peak_sample,0.1730804378365019,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_area_over_amp,0.1506442126429537,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_template_sse,0.04506563352878267,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_intercept,-25.728488669155436,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_log_amp,17.832038871174245,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_log_amp2,-18.449661252938856,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_inv_amp,-1.521552467547903,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_peak_sample,0.6984180508851672,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_area_over_amp,1.1454243730202929,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_template_sse,0.22438595454923052,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_run_z1,0.01216306776033983,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_run_z1,-0.015597610577071881,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_run_z1,-0.004666500010746985,s02d_global_timewalk_drift1,template_phase,1,8661,2799,61
intercept,0.0,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_intercept,57.340173954113425,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_log_amp,-179.35758999160367,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_log_amp2,93.22698647431717,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_inv_amp,0.3768980997990703,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_peak_sample,0.6161493408689982,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_area_over_amp,-1.0271315106933403,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
B4_template_sse,-0.529312017105165,s02d_global_timewalk_drift2,template_phase,2,8661,2799,61
