method,metric,delta_vs_traditional,ci_low,ci_high
cnn_tail_knockout_surrogate,q_template_mse,-0.04636287021788175,-0.05593570823587367,-0.03698108819436278
cnn_tail_knockout_surrogate,tail_mse,-0.05375116397652495,-0.06763001462603987,-0.04121966188815127
cnn_tail_knockout_surrogate,live10_abs_error_ns,-1.9396204974405016,-2.466303792914316,-1.3787253292002952
cnn_tail_knockout_surrogate,live20_abs_error_ns,4.129454252604551,3.346994951092602,5.01174247259346
cnn_tail_knockout_surrogate,tau_eff_abs_error_ns,-0.8423664790248502,-1.061721467061804,-0.5949387357741042
cnn_tail_knockout_surrogate,timing_abs_error_ns,1.2393906469416263,0.7995556647210667,1.9671911542399043
cnn_tail_knockout_surrogate,secondary_abs_error,0.00264508507120969,2.6695481041708126e-05,0.005268078158824196
cnn_tail_knockout_surrogate,timing_sigma68_ns,1.5238215650593185,1.0917258771415297,2.0549568042944193
control_gated_cnn_gbt_ensemble,q_template_mse,-0.007442314858309113,-0.00942190257062856,-0.005370804005147347
control_gated_cnn_gbt_ensemble,tail_mse,-0.018527081693433232,-0.023849264885590207,-0.013041390179042111
control_gated_cnn_gbt_ensemble,live10_abs_error_ns,-3.4638053603136405,-3.7365447316468985,-3.256301281363473
control_gated_cnn_gbt_ensemble,live20_abs_error_ns,1.2029394687360708,0.9226014763256432,1.4739905105322308
control_gated_cnn_gbt_ensemble,tau_eff_abs_error_ns,-1.5043115543711183,-1.6219701540409752,-1.4079635375003865
control_gated_cnn_gbt_ensemble,timing_abs_error_ns,0.4391932470051523,0.3327162356668574,0.6090281635180045
control_gated_cnn_gbt_ensemble,secondary_abs_error,-0.001659224889873991,-0.0026647770607570002,-0.0004486514461049023
control_gated_cnn_gbt_ensemble,timing_sigma68_ns,0.5326841096296604,0.430323659868819,0.706937836232452
gradient_boosted_trees_tail_surrogate,q_template_mse,-0.08100998727639441,-0.09115842298952008,-0.07190685759200033
gradient_boosted_trees_tail_surrogate,tail_mse,-0.11669504867105204,-0.13134640476509726,-0.10073292657371391
gradient_boosted_trees_tail_surrogate,live10_abs_error_ns,-1.3400580517736504,-1.8292379999716577,-0.7825178220429958
gradient_boosted_trees_tail_surrogate,live20_abs_error_ns,7.75657388908716,7.140867525221332,8.53952465346193
gradient_boosted_trees_tail_surrogate,tau_eff_abs_error_ns,-0.581979817315319,-0.8060310835783974,-0.330737051807217
gradient_boosted_trees_tail_surrogate,timing_abs_error_ns,0.36283616498827276,0.3453256408266218,0.37832699644452833
gradient_boosted_trees_tail_surrogate,secondary_abs_error,0.005521993713994834,0.004120285743664925,0.006735054856022881
gradient_boosted_trees_tail_surrogate,timing_sigma68_ns,0.24993981552019817,0.21123416226687403,0.29161157560884643
mlp_tail_surrogate,q_template_mse,-0.07032505658336774,-0.0828573989454966,-0.05908810444414665
mlp_tail_surrogate,tail_mse,-0.09252948115339435,-0.10644843878018996,-0.07775579413951939
mlp_tail_surrogate,live10_abs_error_ns,-2.4510241559419916,-3.027927650311477,-1.838119790377048
mlp_tail_surrogate,live20_abs_error_ns,5.1178839716711115,4.032423525843479,6.164482001925446
mlp_tail_surrogate,tau_eff_abs_error_ns,-1.0644662659371822,-1.338363967459545,-0.8235590111478763
mlp_tail_surrogate,timing_abs_error_ns,0.7942388302539168,0.6874774348309071,0.9364369680323086
mlp_tail_surrogate,secondary_abs_error,0.005765598196484408,0.0033856443971349622,0.008572926150302168
mlp_tail_surrogate,timing_sigma68_ns,0.9721969846048175,0.8593183089379431,1.1818080034973857
ridge_tail_surrogate,q_template_mse,-0.08578102343301455,-0.09837291575738609,-0.07397513929550442
ridge_tail_surrogate,tail_mse,-0.12015022382935815,-0.13744073468206913,-0.10248016523075261
ridge_tail_surrogate,live10_abs_error_ns,-2.5289692536858324,-3.047533645848423,-2.028840843506823
ridge_tail_surrogate,live20_abs_error_ns,5.301082141206992,4.515312804413664,6.166499708122029
ridge_tail_surrogate,tau_eff_abs_error_ns,-1.0983173917787428,-1.3436381082533422,-0.8490796434073721
ridge_tail_surrogate,timing_abs_error_ns,0.3501103790894652,0.3257899779033728,0.3738751758503098
ridge_tail_surrogate,secondary_abs_error,0.000870044878035413,-0.0005932075584834498,0.0024761164722659668
ridge_tail_surrogate,timing_sigma68_ns,0.47764062931316137,0.45170894125110006,0.5054946344280469
sentinel_amplitude_only_ridge,q_template_mse,-0.08842393293704873,-0.10243056060507577,-0.07505634019472104
sentinel_amplitude_only_ridge,tail_mse,-0.12742236903769738,-0.14703019311249194,-0.1097396815151815
sentinel_amplitude_only_ridge,live10_abs_error_ns,-2.4292809094705694,-2.933337713672195,-1.9085742871640528
sentinel_amplitude_only_ridge,live20_abs_error_ns,5.076529936908208,4.295873264016761,5.873342707124574
sentinel_amplitude_only_ridge,tau_eff_abs_error_ns,-1.0550232939759816,-1.28268601693017,-0.8179737561178181
sentinel_amplitude_only_ridge,timing_abs_error_ns,0.3739942339015612,0.34043889876794214,0.3996978560040703
sentinel_amplitude_only_ridge,secondary_abs_error,0.0036656354450916493,0.002248509894965637,0.005036028992965459
sentinel_amplitude_only_ridge,timing_sigma68_ns,0.4073771019684281,0.3870486403865959,0.4283393829213475
