method,metric,delta_vs_traditional,ci_low,ci_high
sentinel_run_only_ridge,q_template_mse,-0.0018133998698900283,-0.00836109690505634,0.005459569533644397
sentinel_run_only_ridge,tail_mse,-0.019496776391500596,-0.030563765542861977,-0.008012350968286166
sentinel_run_only_ridge,live10_abs_error_ns,2.3620099961165804,1.7231187859962058,2.8649739350070322
sentinel_run_only_ridge,live20_abs_error_ns,12.174732216148154,11.538857287372657,12.636603530935243
sentinel_run_only_ridge,tau_eff_abs_error_ns,1.0258079075137523,0.7599403497004802,1.2444051790884159
sentinel_run_only_ridge,timing_abs_error_ns,0.3864864880389354,0.3702531399260321,0.4019239528763948
sentinel_run_only_ridge,secondary_abs_error,0.026781727464453127,0.026327105013576622,0.027278804527328095
sentinel_run_only_ridge,timing_sigma68_ns,0.00635606478600836,0.004106215070538097,0.008859152028469675
sentinel_shuffled_current_ridge,q_template_mse,-0.08565371384117422,-0.09822117942127873,-0.07496182836254973
sentinel_shuffled_current_ridge,tail_mse,-0.11951431327990088,-0.13586918739538503,-0.10157329299283376
sentinel_shuffled_current_ridge,live10_abs_error_ns,-2.513154531484087,-3.0517444011067743,-2.0392187737532197
sentinel_shuffled_current_ridge,live20_abs_error_ns,5.444403176809673,4.726418857881611,6.130107752841587
sentinel_shuffled_current_ridge,tau_eff_abs_error_ns,-1.0914491451936912,-1.3082044390730816,-0.8949358316713913
sentinel_shuffled_current_ridge,timing_abs_error_ns,0.3650172695642617,0.33888267949235246,0.393113880890733
sentinel_shuffled_current_ridge,secondary_abs_error,0.0017745919443838578,0.000285378069849812,0.003277100260737707
sentinel_shuffled_current_ridge,timing_sigma68_ns,0.4792633125100817,0.4553695900739428,0.5059719142781928
sentinel_shuffled_live10_ridge,q_template_mse,0.01825065765613168,0.013679486017547053,0.02247461092300387
sentinel_shuffled_live10_ridge,tail_mse,0.007668670286857537,0.00038122268754536555,0.01450347853471379
sentinel_shuffled_live10_ridge,live10_abs_error_ns,-0.22546214273040402,-0.41626741213673374,-0.07652525733578854
sentinel_shuffled_live10_ridge,live20_abs_error_ns,-0.5404537081157527,-0.6303605549688543,-0.4370330753474112
sentinel_shuffled_live10_ridge,tau_eff_abs_error_ns,-0.09791696446589805,-0.1759517231729676,-0.03633417809335761
sentinel_shuffled_live10_ridge,timing_abs_error_ns,0.9748428774463718,0.9307544885291598,1.0097595476357037
sentinel_shuffled_live10_ridge,secondary_abs_error,3.8116089649621794e-11,-3.374258305801783e-11,1.1867806997550853e-10
sentinel_shuffled_live10_ridge,timing_sigma68_ns,1.0650898493098013,1.026011448362811,1.0977207539187361
