event_id,pair,run,residual_ns,method,heldout_run
42:1719,B4-B8,42,-4.33829299259186,P01e CFD20,42
42:17856,B4-B8,42,-5.362058496952059,P01e CFD20,42
42:1792,B4-B8,42,-2.885494447231295,P01e CFD20,42
42:18142,B4-B8,42,-2.862801617860793,P01e CFD20,42
42:1927,B4-B8,42,-3.4211575155258167,P01e CFD20,42
42:19411,B4-B8,42,-7.177747554063799,P01e CFD20,42
42:20372,B4-B8,42,-3.2458162968158746,P01e CFD20,42
42:20511,B4-B8,42,-7.469339287757876,P01e CFD20,42
42:20658,B4-B8,42,-3.404259300708773,P01e CFD20,42
42:20903,B4-B8,42,-6.524592555046084,P01e CFD20,42
42:21012,B4-B8,42,-2.1998041038513207,P01e CFD20,42
42:21199,B4-B8,42,-3.6483658020496392,P01e CFD20,42
42:22230,B4-B8,42,-2.535827076911925,P01e CFD20,42
42:22307,B4-B8,42,-0.9841944419657835,P01e CFD20,42
42:22649,B4-B8,42,-7.40453473377228,P01e CFD20,42
42:22925,B4-B8,42,-3.5393906300067925,P01e CFD20,42
42:2429,B4-B8,42,-3.9422376741766954,P01e CFD20,42
42:24344,B4-B8,42,-5.69226256656647,P01e CFD20,42
42:26038,B4-B8,42,-1.9104406152963627,P01e CFD20,42
42:26794,B4-B8,42,-0.8607935075759876,P01e CFD20,42
42:26929,B4-B8,42,-0.17137638378142128,P01e CFD20,42
42:27290,B4-B8,42,-1.482734448194492,P01e CFD20,42
42:28405,B4-B8,42,-3.890244244515884,P01e CFD20,42
42:28810,B4-B8,42,-4.281574404716494,P01e CFD20,42
42:28878,B4-B8,42,-6.404123037040222,P01e CFD20,42
42:29338,B4-B8,42,-7.107444322586062,P01e CFD20,42
42:29582,B4-B8,42,-3.2789345746040226,P01e CFD20,42
42:29588,B4-B8,42,0.22691734981536982,P01e CFD20,42
42:30318,B4-B8,42,-2.64793573963642,P01e CFD20,42
42:31268,B4-B8,42,-3.6237161521911645,P01e CFD20,42
42:31748,B4-B8,42,-3.5366298918724084,P01e CFD20,42
42:31887,B4-B8,42,-3.6539231156110787,P01e CFD20,42
42:32112,B4-B8,42,-4.461735105991352,P01e CFD20,42
42:32704,B4-B8,42,-5.262080124497402,P01e CFD20,42
42:32936,B4-B8,42,-3.122823900461185,P01e CFD20,42
42:33796,B4-B8,42,-5.8432146077156055,P01e CFD20,42
42:4436,B4-B8,42,-3.2386954789161564,P01e CFD20,42
42:4846,B4-B8,42,-4.395771241664875,P01e CFD20,42
42:5183,B4-B8,42,-5.458265161991118,P01e CFD20,42
42:557,B4-B8,42,-6.328163660049441,P01e CFD20,42
42:5667,B4-B8,42,-3.2396989976167703,P01e CFD20,42
42:6401,B4-B8,42,-3.6687176589965844,P01e CFD20,42
42:6851,B4-B8,42,-4.573087311267855,P01e CFD20,42
42:7002,B4-B8,42,-0.204154915094378,P01e CFD20,42
42:873,B4-B8,42,-6.669020569801319,P01e CFD20,42
42:9021,B4-B8,42,-2.03177980232239,P01e CFD20,42
42:9921,B4-B8,42,0.5307103033065808,P01e CFD20,42
42:9983,B4-B8,42,-5.202737367630007,P01e CFD20,42
42:10191,B6-B8,42,0.4659399060010827,P01e CFD20,42
42:1026,B6-B8,42,-0.7911318125724733,P01e CFD20,42
42:10657,B6-B8,42,0.624049272894851,P01e CFD20,42
42:10890,B6-B8,42,-0.812860983848573,P01e CFD20,42
42:11263,B6-B8,42,1.7575726141631662,P01e CFD20,42
42:1170,B6-B8,42,1.5071598110198963,P01e CFD20,42
42:12097,B6-B8,42,0.5903593120574939,P01e CFD20,42
42:12319,B6-B8,42,2.1179853794574797,P01e CFD20,42
42:12816,B6-B8,42,0.3960440722703922,P01e CFD20,42
42:13119,B6-B8,42,0.35574082708359,P01e CFD20,42
42:13761,B6-B8,42,1.0798156676292336,P01e CFD20,42
42:14001,B6-B8,42,-0.12980844402314062,P01e CFD20,42
42:14021,B6-B8,42,0.933797102928164,P01e CFD20,42
42:14905,B6-B8,42,1.7312623975276864,P01e CFD20,42
42:1500,B6-B8,42,0.35580995915829305,P01e CFD20,42
42:15033,B6-B8,42,0.7729298291206348,P01e CFD20,42
42:15076,B6-B8,42,-2.528852480888368,P01e CFD20,42
42:16086,B6-B8,42,1.4124277648925698,P01e CFD20,42
42:16123,B6-B8,42,0.5352470693588174,P01e CFD20,42
42:16305,B6-B8,42,0.7788989362716663,P01e CFD20,42
42:1719,B6-B8,42,2.899862122297286,P01e CFD20,42
42:17856,B6-B8,42,-2.1989360036849988,P01e CFD20,42
42:1792,B6-B8,42,1.8128094491958606,P01e CFD20,42
42:18142,B6-B8,42,1.6905467627048516,P01e CFD20,42
42:1927,B6-B8,42,0.8355256724581146,P01e CFD20,42
42:19411,B6-B8,42,-1.2236946778893483,P01e CFD20,42
42:20372,B6-B8,42,2.287952643394462,P01e CFD20,42
42:20511,B6-B8,42,-2.2656438829898846,P01e CFD20,42
42:20658,B6-B8,42,0.4538998422622669,P01e CFD20,42
42:20903,B6-B8,42,0.12092773294448023,P01e CFD20,42
42:21012,B6-B8,42,1.7580831465721118,P01e CFD20,42
42:21199,B6-B8,42,0.9884854075908649,P01e CFD20,42
42:22230,B6-B8,42,0.7884493885040307,P01e CFD20,42
42:22307,B6-B8,42,1.349253695964805,P01e CFD20,42
42:22649,B6-B8,42,-1.5738254370689404,P01e CFD20,42
42:22925,B6-B8,42,2.933737975120536,P01e CFD20,42
42:2429,B6-B8,42,0.1477164444923318,P01e CFD20,42
42:24344,B6-B8,42,-0.4124022605419242,P01e CFD20,42
42:26038,B6-B8,42,1.3867355552911782,P01e CFD20,42
42:26794,B6-B8,42,0.47886167144775627,P01e CFD20,42
42:26929,B6-B8,42,1.491688531398779,P01e CFD20,42
42:27290,B6-B8,42,2.4492058572769224,P01e CFD20,42
42:28405,B6-B8,42,1.9695679140687048,P01e CFD20,42
42:28810,B6-B8,42,0.27657721614836817,P01e CFD20,42
42:28878,B6-B8,42,-0.10259671644865875,P01e CFD20,42
42:29338,B6-B8,42,-0.9228097977638328,P01e CFD20,42
42:29582,B6-B8,42,-0.901751476764673,P01e CFD20,42
42:29588,B6-B8,42,1.746039134025576,P01e CFD20,42
42:30318,B6-B8,42,0.2558076796531701,P01e CFD20,42
42:31268,B6-B8,42,1.4244401869773782,P01e CFD20,42
42:31748,B6-B8,42,0.8063012776374805,P01e CFD20,42
42:31887,B6-B8,42,1.806642231106757,P01e CFD20,42
42:32112,B6-B8,42,-0.6760492506027163,P01e CFD20,42
42:32704,B6-B8,42,0.21997731602192516,P01e CFD20,42
42:32936,B6-B8,42,1.517430287361151,P01e CFD20,42
42:33796,B6-B8,42,0.33210386013984916,P01e CFD20,42
42:4436,B6-B8,42,1.9072372136116087,P01e CFD20,42
42:4846,B6-B8,42,0.8313703206777632,P01e CFD20,42
42:5183,B6-B8,42,-2.8449537935256934,P01e CFD20,42
42:557,B6-B8,42,-0.5081349196434104,P01e CFD20,42
42:5667,B6-B8,42,0.7554290113449085,P01e CFD20,42
42:6401,B6-B8,42,2.5246927556991565,P01e CFD20,42
42:6851,B6-B8,42,2.6003832039833057,P01e CFD20,42
42:7002,B6-B8,42,2.608086657285682,P01e CFD20,42
42:873,B6-B8,42,-0.24145017886161213,P01e CFD20,42
42:9021,B6-B8,42,2.970325615763663,P01e CFD20,42
42:9921,B6-B8,42,1.6755280313491845,P01e CFD20,42
42:9983,B6-B8,42,-1.4285865011215293,P01e CFD20,42
42:10191,B4-B6,42,2.4542337176799833,P01e hand-shape ridge,42
42:1026,B4-B6,42,1.2241525468826353,P01e hand-shape ridge,42
42:10657,B4-B6,42,0.8522416172027647,P01e hand-shape ridge,42
42:10890,B4-B6,42,0.8887086627483356,P01e hand-shape ridge,42
42:11263,B4-B6,42,-1.3033968987464846,P01e hand-shape ridge,42
42:1170,B4-B6,42,0.24393586492538333,P01e hand-shape ridge,42
42:12097,B4-B6,42,4.100939553737639,P01e hand-shape ridge,42
42:12319,B4-B6,42,1.1609929618835508,P01e hand-shape ridge,42
42:12816,B4-B6,42,1.1769648311138141,P01e hand-shape ridge,42
42:13119,B4-B6,42,3.213552933692931,P01e hand-shape ridge,42
42:13761,B4-B6,42,3.3870418486595213,P01e hand-shape ridge,42
42:14001,B4-B6,42,1.359076422214514,P01e hand-shape ridge,42
42:14021,B4-B6,42,4.064488243818282,P01e hand-shape ridge,42
42:14905,B4-B6,42,1.3325716075897276,P01e hand-shape ridge,42
42:1500,B4-B6,42,0.8229479198753893,P01e hand-shape ridge,42
42:15033,B4-B6,42,2.605158191680907,P01e hand-shape ridge,42
42:15076,B4-B6,42,2.5544965980052936,P01e hand-shape ridge,42
42:16086,B4-B6,42,2.244082730770117,P01e hand-shape ridge,42
42:16123,B4-B6,42,1.855065089225775,P01e hand-shape ridge,42
42:16305,B4-B6,42,3.4897087035179126,P01e hand-shape ridge,42
42:1719,B4-B6,42,-0.13123582625389218,P01e hand-shape ridge,42
42:17856,B4-B6,42,4.038936537265776,P01e hand-shape ridge,42
42:1792,B4-B6,42,2.99424986219406,P01e hand-shape ridge,42
42:18142,B4-B6,42,2.5032757935523975,P01e hand-shape ridge,42
42:1927,B4-B6,42,2.429573459126054,P01e hand-shape ridge,42
42:19411,B4-B6,42,0.4563053143620479,P01e hand-shape ridge,42
42:20372,B4-B6,42,1.3331212518215239,P01e hand-shape ridge,42
42:20511,B4-B6,42,0.7855173466205585,P01e hand-shape ridge,42
42:20658,B4-B6,42,2.7000176129341114,P01e hand-shape ridge,42
42:20903,B4-B6,42,0.3332509217262327,P01e hand-shape ridge,42
42:21012,B4-B6,42,3.4908241448402393,P01e hand-shape ridge,42
42:21199,B4-B6,42,3.0562063274383533,P01e hand-shape ridge,42
42:22230,B4-B6,42,3.4675655183792102,P01e hand-shape ridge,42
42:22307,B4-B6,42,4.021340642281814,P01e hand-shape ridge,42
42:22649,B4-B6,42,2.169811647891997,P01e hand-shape ridge,42
42:22925,B4-B6,42,0.658406209707266,P01e hand-shape ridge,42
42:2429,B4-B6,42,2.5667123985886633,P01e hand-shape ridge,42
42:24344,B4-B6,42,1.8613447663784086,P01e hand-shape ridge,42
42:26038,B4-B6,42,2.9121803758144367,P01e hand-shape ridge,42
42:26794,B4-B6,42,5.954574090003966,P01e hand-shape ridge,42
42:26929,B4-B6,42,5.147220891475683,P01e hand-shape ridge,42
42:27290,B4-B6,42,3.093261015176779,P01e hand-shape ridge,42
42:28405,B4-B6,42,1.5658260402679502,P01e hand-shape ridge,42
42:28810,B4-B6,42,2.328320842742926,P01e hand-shape ridge,42
42:28878,B4-B6,42,1.3573016995042622,P01e hand-shape ridge,42
42:29338,B4-B6,42,0.5610427079200804,P01e hand-shape ridge,42
42:29582,B4-B6,42,5.139217477798468,P01e hand-shape ridge,42
42:29588,B4-B6,42,5.64754233932495,P01e hand-shape ridge,42
42:30318,B4-B6,42,3.5302530196905124,P01e hand-shape ridge,42
42:31268,B4-B6,42,2.1241604504585325,P01e hand-shape ridge,42
42:31748,B4-B6,42,3.267573219299315,P01e hand-shape ridge,42
42:31887,B4-B6,42,1.2079529581069934,P01e hand-shape ridge,42
42:32112,B4-B6,42,3.725488823413855,P01e hand-shape ridge,42
42:32704,B4-B6,42,2.0256337044239103,P01e hand-shape ridge,42
42:32936,B4-B6,42,2.421740841627127,P01e hand-shape ridge,42
42:33796,B4-B6,42,1.5179822561740863,P01e hand-shape ridge,42
42:4436,B4-B6,42,2.43128870105744,P01e hand-shape ridge,42
42:4846,B4-B6,42,1.799258288502699,P01e hand-shape ridge,42
42:5183,B4-B6,42,3.1182882306575763,P01e hand-shape ridge,42
42:557,B4-B6,42,2.0320904669761717,P01e hand-shape ridge,42
42:5667,B4-B6,42,2.3951479462385166,P01e hand-shape ridge,42
42:6401,B4-B6,42,0.09859727001190066,P01e hand-shape ridge,42
42:6851,B4-B6,42,0.3112976369857776,P01e hand-shape ridge,42
42:7002,B4-B6,42,3.5102419672012317,P01e hand-shape ridge,42
42:873,B4-B6,42,0.814658355474478,P01e hand-shape ridge,42
42:9021,B4-B6,42,1.9541318980455387,P01e hand-shape ridge,42
42:9921,B4-B6,42,6.838653188705445,P01e hand-shape ridge,42
42:9983,B4-B6,42,3.1914169607162535,P01e hand-shape ridge,42
42:10191,B4-B8,42,2.5923685814142203,P01e hand-shape ridge,42
42:1026,B4-B8,42,0.9054368968010067,P01e hand-shape ridge,42
42:10657,B4-B8,42,1.5071851695775962,P01e hand-shape ridge,42
42:10890,B4-B8,42,1.4290943081378913,P01e hand-shape ridge,42
42:11263,B4-B8,42,2.771807913750422,P01e hand-shape ridge,42
42:1170,B4-B8,42,0.39439442110061407,P01e hand-shape ridge,42
42:12097,B4-B8,42,3.6432911391258216,P01e hand-shape ridge,42
42:12319,B4-B8,42,3.462350123643887,P01e hand-shape ridge,42
42:12816,B4-B8,42,0.8052264536619163,P01e hand-shape ridge,42
42:13119,B4-B8,42,2.841022961854936,P01e hand-shape ridge,42
42:13761,B4-B8,42,4.546180092811582,P01e hand-shape ridge,42
42:14001,B4-B8,42,1.7331530089378333,P01e hand-shape ridge,42
42:14021,B4-B8,42,3.3798797364234936,P01e hand-shape ridge,42
42:14905,B4-B8,42,2.7409730489253974,P01e hand-shape ridge,42
42:1500,B4-B8,42,2.3436817853599763,P01e hand-shape ridge,42
42:15033,B4-B8,42,2.682429217815397,P01e hand-shape ridge,42
42:15076,B4-B8,42,-0.20627087998390436,P01e hand-shape ridge,42
42:16086,B4-B8,42,3.4903718466758704,P01e hand-shape ridge,42
42:16123,B4-B8,42,2.5117063159942603,P01e hand-shape ridge,42
42:16305,B4-B8,42,3.5034708018302894,P01e hand-shape ridge,42
42:1719,B4-B8,42,1.8348933095931983,P01e hand-shape ridge,42
42:17856,B4-B8,42,1.7720901007652259,P01e hand-shape ridge,42
42:1792,B4-B8,42,2.9823688502311683,P01e hand-shape ridge,42
42:18142,B4-B8,42,1.3636999363899243,P01e hand-shape ridge,42
42:1927,B4-B8,42,0.32762047004699824,P01e hand-shape ridge,42
42:19411,B4-B8,42,-0.7794535820484185,P01e hand-shape ridge,42
42:20372,B4-B8,42,3.2272528941631293,P01e hand-shape ridge,42
42:20511,B4-B8,42,0.0893960828781104,P01e hand-shape ridge,42
42:20658,B4-B8,42,2.1819588179588294,P01e hand-shape ridge,42
42:20903,B4-B8,42,1.012392365455625,P01e hand-shape ridge,42
42:21012,B4-B8,42,4.095928871154783,P01e hand-shape ridge,42
42:21199,B4-B8,42,2.917082124471662,P01e hand-shape ridge,42
42:22230,B4-B8,42,3.4225152368545544,P01e hand-shape ridge,42
42:22307,B4-B8,42,5.374446705647742,P01e hand-shape ridge,42
42:22649,B4-B8,42,0.2835670347213757,P01e hand-shape ridge,42
42:22925,B4-B8,42,3.88195555758476,P01e hand-shape ridge,42
42:2429,B4-B8,42,2.8516291986107802,P01e hand-shape ridge,42
42:24344,B4-B8,42,1.3710902566909766,P01e hand-shape ridge,42
42:26038,B4-B8,42,4.127678581595422,P01e hand-shape ridge,42
42:26794,B4-B8,42,7.1305862302780145,P01e hand-shape ridge,42
42:26929,B4-B8,42,6.278516613960278,P01e hand-shape ridge,42
42:27290,B4-B8,42,5.710358613252652,P01e hand-shape ridge,42
42:28405,B4-B8,42,4.846000910818589,P01e hand-shape ridge,42
42:28810,B4-B8,42,2.8965953226089454,P01e hand-shape ridge,42
42:28878,B4-B8,42,1.7191329310536503,P01e hand-shape ridge,42
42:29338,B4-B8,42,-0.6340725784301782,P01e hand-shape ridge,42
42:29582,B4-B8,42,4.117151402950299,P01e hand-shape ridge,42
42:29588,B4-B8,42,8.350177847862243,P01e hand-shape ridge,42
42:30318,B4-B8,42,4.049652465701104,P01e hand-shape ridge,42
42:31268,B4-B8,42,3.168157064437864,P01e hand-shape ridge,42
42:31748,B4-B8,42,3.07000162553787,P01e hand-shape ridge,42
42:31887,B4-B8,42,1.5100455666780448,P01e hand-shape ridge,42
42:32112,B4-B8,42,2.9781719679832577,P01e hand-shape ridge,42
42:32704,B4-B8,42,2.9496677602529644,P01e hand-shape ridge,42
42:32936,B4-B8,42,4.06016617369653,P01e hand-shape ridge,42
42:33796,B4-B8,42,-0.044755912303923395,P01e hand-shape ridge,42
42:4436,B4-B8,42,3.9060069556236385,P01e hand-shape ridge,42
42:4846,B4-B8,42,2.8653009171485877,P01e hand-shape ridge,42
42:5183,B4-B8,42,2.5787283415794384,P01e hand-shape ridge,42
42:557,B4-B8,42,2.1218616600036597,P01e hand-shape ridge,42
42:5667,B4-B8,42,3.7913018549680686,P01e hand-shape ridge,42
42:6401,B4-B8,42,2.0005437965393043,P01e hand-shape ridge,42
42:6851,B4-B8,42,1.4782265658378577,P01e hand-shape ridge,42
42:7002,B4-B8,42,5.771986537694929,P01e hand-shape ridge,42
42:873,B4-B8,42,0.8148730630874752,P01e hand-shape ridge,42
42:9021,B4-B8,42,2.417959296226499,P01e hand-shape ridge,42
42:9921,B4-B8,42,8.902824961662292,P01e hand-shape ridge,42
42:9983,B4-B8,42,2.040768110275266,P01e hand-shape ridge,42
42:10191,B6-B8,42,0.138134863734237,P01e hand-shape ridge,42
42:1026,B6-B8,42,-0.3187156500816286,P01e hand-shape ridge,42
42:10657,B6-B8,42,0.6549435523748315,P01e hand-shape ridge,42
42:10890,B6-B8,42,0.5403856453895557,P01e hand-shape ridge,42
42:11263,B6-B8,42,4.0752048124969065,P01e hand-shape ridge,42
42:1170,B6-B8,42,0.15045855617523074,P01e hand-shape ridge,42
42:12097,B6-B8,42,-0.4576484146118176,P01e hand-shape ridge,42
42:12319,B6-B8,42,2.301357161760336,P01e hand-shape ridge,42
42:12816,B6-B8,42,-0.37173837745189786,P01e hand-shape ridge,42
42:13119,B6-B8,42,-0.3725299718379951,P01e hand-shape ridge,42
42:13761,B6-B8,42,1.1591382441520608,P01e hand-shape ridge,42
42:14001,B6-B8,42,0.37407658672331934,P01e hand-shape ridge,42
42:14021,B6-B8,42,-0.6846085073947883,P01e hand-shape ridge,42
42:14905,B6-B8,42,1.4084014413356698,P01e hand-shape ridge,42
42:1500,B6-B8,42,1.520733865484587,P01e hand-shape ridge,42
42:15033,B6-B8,42,0.07727102613448977,P01e hand-shape ridge,42
42:15076,B6-B8,42,-2.760767477989198,P01e hand-shape ridge,42
42:16086,B6-B8,42,1.2462891159057534,P01e hand-shape ridge,42
42:16123,B6-B8,42,0.6566412267684854,P01e hand-shape ridge,42
42:16305,B6-B8,42,0.013762098312376736,P01e hand-shape ridge,42
42:1719,B6-B8,42,1.9661291358470905,P01e hand-shape ridge,42
42:17856,B6-B8,42,-2.2668464365005505,P01e hand-shape ridge,42
42:1792,B6-B8,42,-0.011881011962891819,P01e hand-shape ridge,42
42:18142,B6-B8,42,-1.1395758571624732,P01e hand-shape ridge,42
42:1927,B6-B8,42,-2.101952989079056,P01e hand-shape ridge,42
42:19411,B6-B8,42,-1.2357588964104664,P01e hand-shape ridge,42
42:20372,B6-B8,42,1.8941316423416055,P01e hand-shape ridge,42
42:20511,B6-B8,42,-0.6961212637424481,P01e hand-shape ridge,42
42:20658,B6-B8,42,-0.518058794975282,P01e hand-shape ridge,42
42:20903,B6-B8,42,0.6791414437293923,P01e hand-shape ridge,42
42:21012,B6-B8,42,0.6051047263145435,P01e hand-shape ridge,42
42:21199,B6-B8,42,-0.13912420296669126,P01e hand-shape ridge,42
42:22230,B6-B8,42,-0.045050281524655844,P01e hand-shape ridge,42
42:22307,B6-B8,42,1.353106063365928,P01e hand-shape ridge,42
42:22649,B6-B8,42,-1.8862446131706214,P01e hand-shape ridge,42
42:22925,B6-B8,42,3.223549347877494,P01e hand-shape ridge,42
42:2429,B6-B8,42,0.28491680002211695,P01e hand-shape ridge,42
42:24344,B6-B8,42,-0.490254509687432,P01e hand-shape ridge,42
42:26038,B6-B8,42,1.2154982057809853,P01e hand-shape ridge,42
42:26794,B6-B8,42,1.1760121402740484,P01e hand-shape ridge,42
42:26929,B6-B8,42,1.1312957224845945,P01e hand-shape ridge,42
42:27290,B6-B8,42,2.6170975980758726,P01e hand-shape ridge,42
42:28405,B6-B8,42,3.2801748705506384,P01e hand-shape ridge,42
42:28810,B6-B8,42,0.5682744798660195,P01e hand-shape ridge,42
42:28878,B6-B8,42,0.3618312315493881,P01e hand-shape ridge,42
42:29338,B6-B8,42,-1.1951152863502585,P01e hand-shape ridge,42
42:29582,B6-B8,42,-1.0220660748481691,P01e hand-shape ridge,42
42:29588,B6-B8,42,2.702635508537293,P01e hand-shape ridge,42
42:30318,B6-B8,42,0.519399446010592,P01e hand-shape ridge,42
42:31268,B6-B8,42,1.0439966139793313,P01e hand-shape ridge,42
42:31748,B6-B8,42,-0.19757159376144529,P01e hand-shape ridge,42
42:31887,B6-B8,42,0.30209260857105136,P01e hand-shape ridge,42
42:32112,B6-B8,42,-0.7473168554305971,P01e hand-shape ridge,42
42:32704,B6-B8,42,0.9240340558290541,P01e hand-shape ridge,42
42:32936,B6-B8,42,1.6384253320694029,P01e hand-shape ridge,42
42:33796,B6-B8,42,-1.5627381684780097,P01e hand-shape ridge,42
42:4436,B6-B8,42,1.4747182545661985,P01e hand-shape ridge,42
42:4846,B6-B8,42,1.0660426286458886,P01e hand-shape ridge,42
42:5183,B6-B8,42,-0.5395598890781379,P01e hand-shape ridge,42
42:557,B6-B8,42,0.08977119302748804,P01e hand-shape ridge,42
42:5667,B6-B8,42,1.396153908729552,P01e hand-shape ridge,42
42:6401,B6-B8,42,1.9019465265274036,P01e hand-shape ridge,42
42:6851,B6-B8,42,1.16692892885208,P01e hand-shape ridge,42
42:7002,B6-B8,42,2.261744570493697,P01e hand-shape ridge,42
42:873,B6-B8,42,0.00021470761299724472,P01e hand-shape ridge,42
42:9021,B6-B8,42,0.4638273981809604,P01e hand-shape ridge,42
42:9921,B6-B8,42,2.064171772956847,P01e hand-shape ridge,42
42:9983,B6-B8,42,-1.1506488504409873,P01e hand-shape ridge,42
42:10191,B4-B6,42,1.654083084821707,P01e AE latent ridge,42
42:1026,B4-B6,42,0.8736882028579771,P01e AE latent ridge,42
