run,run_group,sample_ii,current_nA,eventno,evt,stave,stave_idx,event_b_n_selected,event_b_downstream_any,event_b2_selected,event_b_max_amp,even_amp,even_peak,even_pos_charge,even_baseline,even_baseline_rms,q_tail,half_width,saturation_depth,target_odd_neg_amp,target_odd_pos_charge,target_rate,pred_rate_traditional,rate_residual_pp,rate_residual_shuffled_pp,b_multi_frac,b_downstream_frac,b2_share,log_even_amp,log_even_pos_charge,log_event_b_max_amp,saturation_bin,q_template_bin,baseline_taxon,geometry_support,log_target_charge,log_charge_residual_even_minus_odd,depth_idx,dominant_veto_family
44,sample_i_analysis,0,20.0,22,16035,B2,0,1,0,1,1712.5,1712.5,6,11688.0,6824.5,30.874746,0.28353867,7,0.0,1691.0,11353.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4457097,9.366318,7.445709570136381,none,q1,wide,B2_n1,9.337237305164534,0.02908044385890385,0,accepted
44,sample_i_analysis,0,20.0,23,16036,B2,0,1,0,1,2283.5,2283.5,8,15855.0,6790.5,8.958237,0.41715547,7,0.0,2283.5,15997.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.7334647,9.67124,7.733464632625053,none,q1,wide,B2_n1,9.680156483641596,-0.008916630736322873,0,accepted
44,sample_i_analysis,0,20.0,24,16037,B2,0,1,0,1,5822.5,5822.5,6,50644.0,6734.5,7.7298126,0.5083722,11,2022.5,5816.0,52218.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.669485,10.832576,8.669485001758497,high,q3,wide,B2_n1,10.863182542017569,-0.030606743982900753,0,accepted
44,sample_i_analysis,0,20.0,27,16039,B2,0,1,0,1,6474.5,6474.5,7,50761.0,6742.5,3.2787192,0.56403536,9,2674.5,6473.0,52984.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.775627,10.834884,8.775626663508895,high,q4,mid,B2_n1,10.877745260164817,-0.042861570284445705,0,accepted
44,sample_i_analysis,0,20.0,28,16040,B2,0,2,1,1,3177.0,2947.0,11,19861.0,6774.0,5.3851647,0.8923015,8,0.0,2947.0,20589.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.988543,9.896513,8.063692634269515,none,q4,wide,B2_n2,9.932512231576744,-0.03599924634725227,0,accepted
44,sample_i_analysis,0,20.0,28,16040,B4,1,2,1,1,3177.0,3177.0,10,24850.0,7022.0,9.643651,0.8389135,8,0.0,3176.0,25809.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.063693,10.120613,8.063692634269515,none,q4,wide,B4_n2,10.158478547289457,-0.037865449144925734,1,accepted
44,sample_i_analysis,0,20.0,29,16041,B2,0,1,0,1,2067.5,2067.5,0,2439.0,12051.5,1125.6398,0.0,1,0.0,917.0,1091.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.6340957,7.7993436,7.634095426897846,none,q1,wide,B2_n1,6.994849985833071,0.804493600134947,0,accepted
44,sample_i_analysis,0,20.0,30,16042,B2,0,1,0,1,7278.5,7278.5,6,56711.0,6775.5,10.012492,0.5032357,8,3478.5,7273.0,59327.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.89268,10.945724,8.892680076004716,high,q3,wide,B2_n1,10.990819793335792,-0.04509625970542075,0,accepted
44,sample_i_analysis,0,20.0,31,16043,B2,0,1,0,1,4349.0,4349.0,6,39492.0,6742.0,30.016663,0.47237414,9,549.0,4319.0,39812.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.377701,10.583854,8.377701212597637,mid,q2,wide,B2_n1,10.591923653365953,-0.00806993174730053,0,accepted
44,sample_i_analysis,0,20.0,35,16047,B2,0,1,0,1,6865.0,6865.0,5,58389.0,6749.0,289.00043,0.45575365,9,3065.0,6576.0,55530.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.834191,10.974883,8.834191318202071,high,q2,wide,B2_n1,10.924678694235652,0.050204385293156406,0,accepted
44,sample_i_analysis,0,20.0,36,16048,B2,0,1,0,1,1078.5,1078.5,7,7414.0,6752.5,3.2015622,0.39735636,6,0.0,1076.5,7489.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.9833264,8.911125,6.983326465829211,none,q1,mid,B2_n1,8.921190556249368,-0.010065373143898881,0,accepted
44,sample_i_analysis,0,20.0,37,16049,B2,0,1,0,1,2756.0,2756.0,6,19938.0,6752.0,114.5,0.30645,7,0.0,2648.0,18396.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9215355,9.900383,7.9215356321335495,none,q1,wide,B2_n1,9.819888528659813,0.08049446694565532,0,accepted
44,sample_i_analysis,0,20.0,46,16058,B2,0,1,0,1,4582.0,4582.0,6,42929.0,6758.0,29.42363,0.4892963,10,782.0,4554.5,43538.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.429891,10.667303,8.42989086301344,mid,q3,wide,B2_n1,10.681389398960881,-0.014086313633733027,0,accepted
44,sample_i_analysis,0,20.0,47,16059,B2,0,1,0,1,7950.5,7950.5,6,60562.0,6825.5,9.962429,0.47534758,7,4150.5,7945.5,63341.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.98099,11.011423,8.980990098752452,high,q2,wide,B2_n1,11.056288107779814,-0.044864996817899794,0,accepted
44,sample_i_analysis,0,20.0,49,16061,B2,0,1,0,1,3010.0,3010.0,6,23931.0,6769.0,51.166397,0.36229157,7,0.0,2961.0,23393.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.009695,10.08293,8.00969535774292,none,q1,wide,B2_n1,10.060192111293768,0.022737499912286907,0,accepted
44,sample_i_analysis,0,20.0,52,16064,B2,0,1,0,1,7882.0,7882.0,6,59009.0,6740.0,3.0413814,0.4938738,7,4082.0,7881.5,62119.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.972337,10.985445,8.972336957754948,high,q3,mid,B2_n1,11.03680717925797,-0.05136215667496202,0,accepted
44,sample_i_analysis,0,20.0,64,16076,B2,0,1,0,1,4428.5,4428.5,6,39934.0,6769.5,10.331989,0.52348876,10,628.5,4428.5,40965.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.395816,10.594983,8.395816205249638,mid,q4,wide,B2_n1,10.620473322575915,-0.02549022168480164,0,accepted
44,sample_i_analysis,0,20.0,70,16081,B2,0,1,0,1,2977.5,2977.5,3,21535.0,7984.5,1765.8198,0.14130485,8,0.0,1019.0,3765.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9988394,9.977435,7.998839301229455,none,q1,wide,B2_n1,8.233503140233994,1.7439319717655177,0,accepted
44,sample_i_analysis,0,20.0,71,16082,B6,2,1,1,0,1504.5,1504.5,3,7711.5,8602.5,1265.4459,0.0,6,0.0,402.5,1160.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.316216,8.950468,7.3162158960701005,none,q1,wide,B6_n1,7.05617528410041,1.8942927792540818,2,accepted
44,sample_i_analysis,0,20.0,72,16083,B2,0,1,0,1,4504.0,4504.0,7,39600.0,6746.0,5.338539,0.5388384,9,704.0,4504.0,40683.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.412722,10.586584,8.412721169819527,mid,q4,wide,B2_n1,10.613565593756055,-0.026981502569531912,0,accepted
44,sample_i_analysis,0,20.0,74,16085,B2,0,1,0,1,1092.5,1092.5,7,7915.0,6736.5,5.5,0.37839544,7,0.0,1089.5,7952.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.996224,8.976515,6.996223926969745,none,q1,wide,B2_n1,8.98117874833641,-0.004663932052229924,0,accepted
44,sample_i_analysis,0,20.0,75,16086,B2,0,1,0,1,5873.5,5873.5,6,51107.0,6749.5,6.837397,0.51362824,12,2073.5,5866.5,52601.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.678206,10.841677,8.67820598726394,high,q3,wide,B2_n1,10.87049040995193,-0.028813697915797576,0,accepted
44,sample_i_analysis,0,20.0,84,16095,B2,0,1,0,1,1515.5,1515.5,8,11214.0,6759.5,2.5,0.3819333,7,0.0,1513.5,11290.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.3235006,9.324919,7.323500696497858,none,q1,mid,B2_n1,9.331672657143708,-0.006753910195465451,0,accepted
44,sample_i_analysis,0,20.0,85,16096,B2,0,1,0,1,4697.5,4697.5,5,12121.5,11248.5,822.954,0.023305697,2,897.5,5135.5,16056.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.454785,9.402736,8.45478573128762,mid,q1,wide,B2_n1,9.68386903099778,-0.281133320853737,0,accepted
44,sample_i_analysis,0,20.0,87,16097,B2,0,1,0,1,7722.5,7722.5,6,60093.0,6750.5,14.517231,0.4806716,7,3922.5,7706.0,62347.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.951894,11.003649,8.951893424792736,high,q3,wide,B2_n1,11.04047083447345,-0.036822076538879145,0,accepted
44,sample_i_analysis,0,20.0,91,16100,B2,0,1,0,1,4212.0,4212.0,6,38611.0,6756.0,86.28152,0.4546632,9,412.0,4128.5,37976.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.345693,10.561293,8.345692873253865,low,q2,wide,B2_n1,10.544709660231154,0.016582988084275385,0,accepted
44,sample_i_analysis,0,20.0,93,16101,B2,0,1,0,1,1028.0,1028.0,8,6786.0,6776.0,20.724382,0.44974947,7,0.0,1028.0,6795.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.9353704,8.822617,6.93537044601511,none,q2,wide,B2_n1,8.823942326585243,-0.0013257494368055234,0,accepted
44,sample_i_analysis,0,20.0,94,16102,B2,0,1,0,1,4545.0,4545.0,6,40356.0,6746.0,5.894913,0.5127366,9,745.0,4539.0,41332.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.421783,10.605495,8.421783006611578,mid,q3,wide,B2_n1,10.629392297334245,-0.023896844453386024,0,accepted
44,sample_i_analysis,0,20.0,95,16102,B2,0,1,0,1,4417.0,4417.0,6,38516.0,6743.0,1.9364917,0.51796657,9,617.0,4415.0,39498.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.393216,10.558829,8.393216011596527,mid,q3,quiet,B2_n1,10.584005316695931,-0.0251760091397788,0,accepted
44,sample_i_analysis,0,20.0,96,16103,B2,0,1,0,1,2805.5,2805.5,7,20354.0,6753.5,2.8722813,0.39604008,8,0.0,2802.5,20532.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9393373,9.921033,7.939337055191027,none,q1,mid,B2_n1,9.929739923680193,-0.008707018101580033,0,accepted
44,sample_i_analysis,0,20.0,102,16108,B2,0,1,0,1,1778.5,1778.5,7,13240.0,6776.5,37.493332,0.3473565,7,0.0,1741.0,12730.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4835258,9.490998,7.48352559138851,none,q1,wide,B2_n1,9.451716691551452,0.03928157657598952,0,accepted
44,sample_i_analysis,0,20.0,103,16109,B2,0,1,0,1,6946.0,6946.0,5,57705.0,6771.0,275.02454,0.4481414,9,3146.0,6672.5,54947.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.8459215,10.9630995,8.84592123330402,high,q2,wide,B2_n1,10.91412436325496,0.048975116420333364,0,accepted
44,sample_i_analysis,0,20.0,107,16113,B2,0,1,0,1,1094.0,1094.0,7,7520.0,6755.0,12.031209,0.3738032,6,0.0,1086.0,7456.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.997596,8.925322,6.9975959829819265,none,q1,wide,B2_n1,8.916774356365426,0.00854722261406593,0,accepted
44,sample_i_analysis,0,20.0,108,16114,B2,0,1,0,1,3319.0,3319.0,5,27102.0,6793.0,468.33987,0.30005166,8,0.0,2842.0,20099.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.107419,10.207363,8.107418811719976,none,q1,wide,B2_n1,9.908425341565751,0.2989377870963583,0,accepted
44,sample_i_analysis,0,20.0,109,16114,B2,0,1,0,1,3714.5,3714.5,3,25229.5,8388.5,2254.9988,0.21548188,7,0.0,1303.5,2419.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.219999,10.135769,8.21999935859186,none,q1,wide,B2_n1,7.791316186233374,2.3444527041474856,0,accepted
44,sample_i_analysis,0,20.0,112,16116,B2,0,1,0,1,4609.0,4609.0,6,41773.0,6776.0,21.834606,0.48129174,9,809.0,4598.0,42560.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.435766,10.640005,8.435766192720507,mid,q3,wide,B2_n1,10.658670124015526,-0.018665012321189778,0,accepted
44,sample_i_analysis,0,20.0,113,16117,B2,0,1,0,1,1864.5,1864.5,8,13779.0,6746.5,2.3979158,0.49960083,7,0.0,1862.0,13981.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.5307484,9.530901,7.530748199618876,none,q3,mid,B2_n1,9.545454543987825,-0.014553588787629579,0,accepted
44,sample_i_analysis,0,20.0,114,16118,B2,0,1,0,1,1718.0,1718.0,8,11881.0,6798.0,3.6055512,0.45467553,7,0.0,1719.0,11996.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.448916,9.382696,7.4489161025442,none,q2,mid,B2_n1,9.392328539868899,-0.009632388135500491,0,accepted
44,sample_i_analysis,0,20.0,116,16120,B2,0,1,0,1,5165.0,5165.0,6,47307.0,6780.0,58.519226,0.481768,10,1365.0,5109.5,47646.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.549661,10.764414,8.549660381553739,mid,q3,wide,B2_n1,10.771553960123265,-0.0071401265051012075,0,accepted
44,sample_i_analysis,0,20.0,117,16121,B2,0,1,0,1,3085.0,3085.0,6,24836.0,6766.0,35.160347,0.3779594,8,0.0,3056.5,24667.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.034307,10.120049,8.034306936339489,none,q1,wide,B2_n1,10.113221596940404,0.006827879683131144,0,accepted
44,sample_i_analysis,0,20.0,119,16123,B2,0,1,0,1,1060.0,1060.0,0,1513.0,9175.0,783.21436,0.0,1,0.0,1159.0,1412.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.9660244,7.32185,6.966024187106113,none,q1,wide,B2_n1,7.252762418053187,0.06908740494485954,0,accepted
44,sample_i_analysis,0,20.0,122,16125,B2,0,1,0,1,8998.5,8998.5,7,60877.0,6749.5,13.407087,0.50559324,6,5198.5,8987.0,64350.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.104814,11.016611,9.104813175761258,high,q3,wide,B2_n1,11.072092213024273,-0.055481113781109315,0,accepted
44,sample_i_analysis,0,20.0,123,16126,B2,0,1,0,1,1855.0,1855.0,8,13105.0,6759.0,12.409674,0.43220145,7,0.0,1846.0,13067.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.52564,9.480749,7.5256399750415355,none,q1,wide,B2_n1,9.477845246989146,0.00290388325987756,0,accepted
44,sample_i_analysis,0,20.0,126,16129,B2,0,2,1,1,2871.0,1548.5,17,3562.5,6750.5,3.2787192,0.69782454,1,0.0,3383.0,6983.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.345042,8.178218,7.962415680121064,none,q4,mid,B2_n2,8.851233902846035,-0.673016014967617,0,accepted
44,sample_i_analysis,0,20.0,126,16129,B4,1,2,1,1,2871.0,2871.0,17,3279.0,7020.0,1.3228756,0.99512047,1,0.0,4684.5,7968.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9624157,8.095294,7.962415680121064,none,q4,quiet,B4_n2,8.983188799264434,-0.8878948005461726,1,accepted
44,sample_i_analysis,0,20.0,127,16130,B2,0,1,0,1,4966.5,4966.5,6,42730.0,6778.5,4.5,0.5234262,10,1166.5,4963.5,43926.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.51047,10.662657,8.510470645655412,mid,q4,mid,B2_n1,10.690261678874696,-0.027604894817079284,0,accepted
44,sample_i_analysis,0,20.0,128,16130,B2,0,1,0,1,9006.0,9006.0,5,68180.0,6756.0,193.11072,0.43131417,5,5206.0,8812.5,68485.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.105646,11.129907,9.105646300861517,high,q1,wide,B2_n1,11.134370022168921,-0.0044633678110113095,0,accepted
44,sample_i_analysis,0,20.0,129,16131,B2,0,1,0,1,1075.0,1075.0,7,7469.0,6726.0,5.6347136,0.38304994,6,0.0,1075.0,7537.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.980076,8.918516,6.980075940561763,none,q1,wide,B2_n1,8.92757950384347,-0.009063344785852578,0,accepted
44,sample_i_analysis,0,20.0,132,16134,B2,0,1,0,1,6774.0,6774.0,5,56016.0,6756.0,192.34085,0.45374537,9,2974.0,6577.0,54419.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.8208475,10.933393,8.820847033377717,high,q2,wide,B2_n1,10.904468636571197,0.028923888148041144,0,accepted
44,sample_i_analysis,0,20.0,134,16136,B2,0,1,0,1,5492.5,5492.5,4,52427.0,6846.5,1504.9481,0.4222824,12,1692.5,3935.5,29070.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.611139,10.867177,8.611138804258767,high,q1,wide,B2_n1,10.27746199355292,0.589715016029599,0,accepted
44,sample_i_analysis,0,20.0,135,16137,B2,0,1,0,1,6398.5,6398.5,6,52678.0,6771.5,7.331439,0.51699,10,2598.5,6398.5,54707.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.763819,10.871953,8.76381886687765,high,q3,wide,B2_n1,10.909746950972057,-0.03779394041297479,0,accepted
44,sample_i_analysis,0,20.0,136,16138,B2,0,1,0,1,8901.0,8901.0,6,64606.0,6781.0,5.59017,0.45323965,6,5101.0,8895.5,68100.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.093919,11.076062,9.093918908958932,high,q2,wide,B2_n1,11.128732492137605,-0.052670289683991456,0,accepted
44,sample_i_analysis,0,20.0,137,16139,B2,0,1,0,1,4242.0,4242.0,6,37367.0,6765.0,5.338539,0.49334976,9,442.0,4238.5,38143.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.35279,10.528543,8.352790135124629,low,q3,wide,B2_n1,10.549097533638411,-0.020554061348372343,0,accepted
44,sample_i_analysis,0,20.0,138,16140,B2,0,1,0,1,6301.5,6301.5,6,52972.0,6757.5,20.826666,0.507117,10,2501.5,6283.5,54557.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.748543,10.877519,8.748542979277545,high,q3,wide,B2_n1,10.90700130566835,-0.02948265179872145,0,accepted
44,sample_i_analysis,0,20.0,141,16143,B2,0,1,0,1,3139.5,3139.5,6,25765.0,6748.5,113.288345,0.35668543,7,0.0,3025.5,24196.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.051819,10.156773,8.051818830554165,none,q1,wide,B2_n1,10.093942609226804,0.06283000429858632,0,accepted
44,sample_i_analysis,0,20.0,144,16146,B2,0,2,1,1,2701.0,2644.0,6,12556.0,9467.0,492.5208,0.27532655,3,0.0,3138.0,17509.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.8800483,9.437954,7.901377353792616,none,q1,wide,B2_n2,9.770470313426317,-0.33251636445170796,0,accepted
